targetid,z,zwarn,coadd_fiberstatus,spectype,mean_fiber_ra,mean_fiber_dec
39633314960640980,0.2727938864010288,0,0,GALAXY,188.8688,54.544537
39633332253756050,0.41791248179635493,0,0,GALAXY,183.84195,55.817493
39633332253754656,0.3370525975314875,0,0,GALAXY,183.67152,55.81918
39633311416454039,0.4659808294553305,0,0,GALAXY,187.57964,54.134125
39633314956445892,0.3177016234453964,0,0,GALAXY,188.37813,54.49307
39633321948350938,0.3203104695412508,0,0,GALAXY,187.68544,55.070316
39633325408652020,0.3216146544785853,0,0,GALAXY,186.87158,55.152218
39633325408651540,0.3382871423362262,0,0,GALAXY,186.8203,55.17757
39633318458688144,0.4198995852008048,0,0,GALAXY,187.40634,54.717873
39633332249560734,0.41380308196635474,0,0,GALAXY,183.32248,55.84102
39633332249559603,0.3779053020030048,0,0,GALAXY,183.1643,55.85931
39633332249559165,0.3547409867358197,0,0,GALAXY,183.10396,55.814518
39633321965126288,0.2797015548302704,0,0,GALAXY,189.17216,55.063488
39633314956444234,0.49424642152407045,0,0,GALAXY,188.19522,54.60669
39633307872265298,0.3235950017022617,0,0,GALAXY,188.16219,54.051422
39633311420646590,0.43804562101025707,0,0,GALAXY,187.82295,54.316364
39633311420648779,0.43666413528569675,0,0,GALAXY,188.04808,54.2373
39633311416453367,0.46551394169629334,0,0,GALAXY,187.50986,54.301453
39633311420647303,0.34016792122590045,0,0,GALAXY,187.90237,54.125435
39633325391873792,0.4406997275447571,0,0,GALAXY,185.0293,55.351974
39633311403868276,0.41174600299553443,0,0,GALAXY,185.98053,54.285866
39633311399676109,0.3404504455608364,0,0,GALAXY,185.86392,54.17984
39633311399674635,0.4560589129119735,0,0,GALAXY,185.64714,54.18014
39633314922892494,0.43073441018385256,0,0,GALAXY,185.13013,54.445004
39633311395480047,0.462871777284728,0,0,GALAXY,185.17764,54.32483
39633321939960383,0.24609016380523532,0,0,GALAXY,186.57472,54.977234
39633321935768620,0.31937048664703843,0,0,GALAXY,186.46678,54.87576
39633325404455191,0.38795710415047874,0,0,GALAXY,186.14987,55.13151
39633321935766063,0.331562376179023,0,0,GALAXY,186.14696,54.883022
39633307855489636,0.4125399154581167,0,0,GALAXY,186.68437,53.894558
39633304286135301,0.32717783875363365,0,0,GALAXY,187.25749,53.746326
39633304281943358,0.43537763402805557,0,0,GALAXY,187.12177,53.75152
39633304281941674,0.4331175823265411,0,0,GALAXY,186.92276,53.68531
39633300683230683,0.32772280370688944,0,0,GALAXY,187.09662,53.62486
39633325391872730,0.48763922943017207,0,0,GALAXY,184.89917,55.328163
39633325391872363,0.48923028331975826,0,0,GALAXY,184.84837,55.31365
39633307880653330,0.3179721480007876,0,0,GALAXY,188.94685,53.899845
39633318446104850,0.42801650070413094,0,0,GALAXY,186.07504,54.775883
39633321927379740,0.49983032923166065,0,0,GALAXY,185.5788,55.00715
39633325387680116,0.4439879711238962,0,0,GALAXY,184.67026,55.239006
39633307847100960,0.36983601354482143,0,0,GALAXY,185.91324,54.104053
39633307851293203,0.3324730272477839,0,0,GALAXY,186.00334,54.039307
39633307847099955,0.46088238780705393,0,0,GALAXY,185.76526,54.103752
39633307847100472,0.30284677001299365,0,0,GALAXY,185.83894,54.050438
39633307847099663,0.46938601778474925,0,0,GALAXY,185.72781,54.075565
39633304298718833,0.320888733055536,0,0,GALAXY,188.60599,53.802197
39633304298719231,0.4938129944056902,0,0,GALAXY,188.65092,53.778843
39633325387679137,0.1985657326830327,0,0,GALAXY,184.55025,55.17256
39633307847099386,0.3027415945241164,0,0,GALAXY,185.67116,54.038616
39633321923182662,0.44829534478086475,0,0,GALAXY,184.77745,54.92118
39633311395480264,0.3019412156803431,0,0,GALAXY,185.20532,54.160282
39633314948055377,0.46955164073475614,0,0,GALAXY,187.32016,54.589077
39633318454495071,0.35086989672671487,0,8,GALAXY,187.12778,54.644497
39633314943862693,0.3903059339084071,0,0,GALAXY,187.08076,54.432476
39633314939668112,0.24576134532727292,0,0,GALAXY,186.63918,54.575752
39633314939667088,0.4638061179989663,0,0,GALAXY,186.51347,54.507908
39633321910603098,0.33430391803591153,0,0,GALAXY,183.87662,55.038834
39633304273551839,0.270555900195114,0,0,GALAXY,185.94316,53.78295
39633325375095989,0.46884418222007124,0,0,GALAXY,183.19754,55.15912
39633304265163551,0.2756456773459278,0,0,GALAXY,185.15317,53.870518
39633304298718295,0.4516064314569734,0,0,GALAXY,188.54515,53.661674
39633307859684632,0.45907134751358203,0,0,GALAXY,187.16153,54.09106
39633321906409341,0.3207731535160658,0,0,GALAXY,183.46329,55.083794
39633311408062594,0.4641072202743122,0,0,GALAXY,186.4128,54.28274
39633321906408885,0.30259108959408687,0,0,GALAXY,183.4115,54.91853
39633318429330822,0.4890579050043498,0,0,GALAXY,184.74316,54.78819
39633318441911836,0.2787014747868297,0,0,GALAXY,185.8191,54.6725
39633314935472861,0.3763028095915005,0,0,GALAXY,186.09462,54.53439
39633314935473929,0.4115594247186808,0,0,GALAXY,186.24937,54.470184
39633297063544061,0.4750488201581551,0,0,GALAXY,186.80211,53.353264
39633300679036027,0.4269386789392207,0,0,GALAXY,186.64445,53.51763
39633300679032899,0.3567262437444588,0,0,GALAXY,186.28549,53.5302
39633300674840553,0.1709915894969016,0,0,GALAXY,186.10309,53.523407
39633300674840196,0.36654320690146425,0,0,GALAXY,186.06549,53.39681
39633304290330345,0.3461337751022625,0,0,GALAXY,187.77678,53.71907
39633300691616202,0.3426704702255897,0,0,GALAXY,187.57932,53.57122
39633314922890759,0.45686236632849375,0,0,GALAXY,184.93132,54.423195
39633314910306410,0.3912553372164768,0,0,GALAXY,183.44104,54.575
39633300670646031,0.4324021291278423,0,0,GALAXY,185.66914,53.531597
39633300670645584,0.20690313426706824,0,0,GALAXY,185.61,53.508556
39633300674839233,0.3667842848416454,0,0,GALAXY,185.94604,53.37837
39633297055155637,0.1507962227051559,0,0,GALAXY,186.01231,53.320675
39633300666453233,0.2770757690111184,0,0,GALAXY,185.42442,53.5453
39633311387093062,0.4607388479138821,0,0,GALAXY,184.53113,54.37366
39633297029989452,0.38280346356385747,0,0,GALAXY,183.45407,53.172832
39633304248388747,0.3385765716233086,0,0,GALAXY,183.75423,53.798725
39633318399968845,0.4857089677765019,0,0,GALAXY,181.46005,54.821438
39633318399968577,0.36863633786987854,0,0,GALAXY,181.43423,54.67025
39633314897723694,0.2901512413837395,0,0,GALAXY,182.17926,54.567783
39633314893532016,0.40323854008951404,0,0,GALAXY,182.03912,54.491367
39633311361927310,0.40463206452773337,0,0,GALAXY,181.94914,54.353123
39633311366119591,0.1626187675372441,0,0,GALAXY,182.15013,54.29773
39633314889336412,0.40916584440955,0,0,GALAXY,181.44783,54.54227
39633314889335327,0.3673676209488027,0,0,GALAXY,181.33861,54.510296
39633318391580347,0.28290546945223943,0,0,GALAXY,180.64049,54.84191
39633318391580023,0.4769163596396462,0,0,GALAXY,180.6013,54.806343
39633318387387053,0.431804271173062,0,0,GALAXY,180.33914,54.790092
39633314880948523,0.4722790840435383,0,0,GALAXY,180.70985,54.528725
39633314880948935,0.4803469479808064,0,0,GALAXY,180.74904,54.46806
39633314880949461,0.4327149607923245,0,0,GALAXY,180.79869,54.422882
39633311349344549,0.4744297827488137,0,0,GALAXY,180.73921,54.31406
39633314876754319,0.4047914297861297,0,0,GALAXY,180.28734,54.576454
39633314876752911,0.34761983234481847,0,0,GALAXY,180.11703,54.530994
39633314876752457,0.3867522654625691,0,0,GALAXY,180.06975,54.434658
39633307838709954,0.4506561070465599,0,0,GALAXY,184.68477,54.014782
39633307834516400,0.48013833090381686,0,0,GALAXY,184.34987,53.994225
39633314901918392,0.44819395812096074,0,0,GALAXY,182.63966,54.621197
39633311378702646,0.33573502113100007,0,0,GALAXY,183.44646,54.292698
39633311374509573,0.4526522036324502,0,0,GALAXY,183.18791,54.349056
39633314901918776,0.41431519392633137,0,0,GALAXY,182.68791,54.449417
39633311366122368,0.4148713659718125,0,0,GALAXY,182.50813,54.351196
39633311370315176,0.24827772266245196,0,0,GALAXY,182.75278,54.28653
39633311370313824,0.4194653990931034,0,0,GALAXY,182.56383,54.33707
39633328810232961,0.4243874436927006,0,0,GALAXY,182.13351,55.45862
39633328806036183,0.3512678553224985,0,0,GALAXY,181.39882,55.440414
39633325362512629,-0.0004707125189021806,0,0,GALAXY,181.8356,55.31602
39633325362512635,0.36196071018793247,0,0,GALAXY,181.83603,55.277428
39633325358318789,0.3506276615283133,0,0,GALAXY,181.46463,55.312992
39633325358318700,0.4872724894261737,0,0,GALAXY,181.45497,55.316383
39633321898019587,0.4230467941886186,0,0,GALAXY,182.4896,54.908077
39633321893823211,0.3667965564988868,0,0,GALAXY,181.82475,55.114204
39633325358320897,0.24449591694766432,0,0,GALAXY,181.74228,55.127663
39633321889629384,0.33066673898049004,0,0,GALAXY,181.44609,55.03087
39633321889629224,0.48701661749285696,0,0,GALAXY,181.4278,54.935146
39633321885435844,0.2836696941002729,0,0,GALAXY,181.11815,55.1079
39633321881240049,0.47298201839668746,0,0,GALAXY,180.48373,55.051514
39633325345736069,0.4865523698263465,0,0,GALAXY,180.2178,55.17115
39633321877047390,0.4782358023871315,0,0,GALAXY,180.23135,55.008217
39633321877046415,0.35256017306528914,0,0,GALAXY,180.12236,54.98838
39633297029988564,0.3173763510057516,0,0,GALAXY,183.3486,53.20145
39633293385139370,0.44677261757070796,0,0,GALAXY,183.03615,53.10929
39633318408358775,0.4146904950723999,0,0,GALAXY,182.49762,54.849464
39633307821934405,0.3045218694603814,0,0,GALAXY,183.2075,54.01486
39633307826129521,0.45942045730795644,0,0,GALAXY,183.7347,53.999737
39633297021601657,0.4040622588904427,0,0,GALAXY,182.71506,53.327488
39633307821933509,0.43914926146182415,0,0,GALAXY,183.09473,54.116455
39633297025794577,0.41938039659638016,0,0,GALAXY,182.98686,53.27584
39633297017408329,0.4503941185694953,0,0,GALAXY,182.43263,53.310673
39633297021602453,0.42132321325980615,0,0,GALAXY,182.80505,53.19982
39633311361927065,0.34411447715966675,0,0,GALAXY,181.9178,54.23918
39633307805157966,0.4718896374994832,0,0,GALAXY,181.53186,54.022324
39633304244193169,0.30454634932180163,0,0,GALAXY,183.19576,53.68827
39633304235803708,0.45040793709734117,0,0,GALAXY,182.23972,53.8579
39633304244191462,0.464556688943486,0,0,GALAXY,182.9723,53.69864
39633304239999768,0.4643619962111782,0,0,GALAXY,182.8835,53.692314
39633304239999161,0.44926706919050047,0,0,GALAXY,182.81406,53.677616
39633304239997704,0.3352071305288449,0,0,GALAXY,182.62349,53.789093
39633304239997654,0.466156419497784,0,0,GALAXY,182.61642,53.694614
39633304239997266,0.4648869196434832,0,0,GALAXY,182.56407,53.73094
39633307809352665,0.4493038794961304,0,0,GALAXY,182.03867,53.9626
39633300662256812,0.4427937885396303,0,0,GALAXY,184.76883,53.495342
39633304235804440,0.4229680667611923,0,0,GALAXY,182.33951,53.807518
39633307796769800,0.45099661347068726,0,0,GALAXY,180.7842,54.113785
39633300649676011,0.4214953403863175,0,0,GALAXY,183.7076,53.54313
39633297034184473,0.4428560644074543,0,0,GALAXY,183.97194,53.233665
39633307792573835,0.16863272204654786,0,0,GALAXY,180.19275,54.05104
39633297034182979,0.34432553030253377,0,0,GALAXY,183.77052,53.178516
39633304248386198,0.45086314633280533,0,0,GALAXY,183.43898,53.636497
39633304244193593,0.45099041385241045,0,0,GALAXY,183.24783,53.64163
39633304223220824,0.4011789119024425,0,0,GALAXY,180.9802,53.784622
39633300637091354,0.40283226712782316,0,0,GALAXY,182.2851,53.43905
39633300645479526,0.4477850956643184,0,0,GALAXY,183.06815,53.447468
39633304239999645,0.4676721279249828,0,0,GALAXY,182.86963,53.665268
39633300641286484,0.3334386147512857,0,0,GALAXY,182.81297,53.61517
39633300645479029,0.19650048829022712,0,0,GALAXY,183.01366,53.527813
39633300641286104,0.4892634779578477,0,0,GALAXY,182.76343,53.55381
39633300641286014,0.46002466967800304,0,0,GALAXY,182.75098,53.39514
39633300641285526,0.4484360586865107,0,0,GALAXY,182.69193,53.489742
39633300632899275,0.4309132255603536,0,0,GALAXY,182.08412,53.540318
39633300632898942,0.4503287601363523,0,0,GALAXY,182.04793,53.471294
39633297025796544,0.48849396023469543,0,0,GALAXY,183.22906,53.232555
39633300632896869,0.3462629953202651,0,0,GALAXY,181.81598,53.465176
39633304231608917,0.28295805243136674,0,0,GALAXY,181.73701,53.635384
39633300632896900,0.3468321009816425,0,0,GALAXY,181.81827,53.593616
39633304223223384,0.3056896444979588,0,0,GALAXY,181.26091,53.66937
39633282316370572,0.4067402068743115,0,0,GALAXY,180.88249,52.345135
39633289731899881,0.2694261201288409,0,0,GALAXY,183.7614,52.795834
39633286053497277,0.36723170592317783,0,0,GALAXY,184.36465,52.553097
39633293389333216,0.30850961831935575,0,0,GALAXY,183.39168,53.021675
39633293380945578,0.3258175932931505,0,0,GALAXY,182.68452,52.959133
39633289727705466,0.3471449875595738,0,0,GALAXY,183.33533,52.78728
39633286045106980,0.27125590595610505,0,0,GALAXY,183.34305,52.61357
39633289719317572,0.4718159843181928,0,0,GALAXY,182.59721,52.75213
39633289719317497,0.47136495535469247,0,0,GALAXY,182.58737,52.74401
39633300632896804,0.34657989374208326,0,0,GALAXY,181.80852,53.440384
39633297013213194,0.2789514199385473,0,0,GALAXY,181.91994,53.285934
39633297013211827,0.40568274322534553,0,0,GALAXY,181.74303,53.195007
39633297013211563,0.4026617440701609,0,0,GALAXY,181.71185,53.223476
39633300624509465,0.3040108327505493,0,0,GALAXY,181.13551,53.442924
39633304214831705,0.2712164159186466,0,0,GALAXY,180.07652,53.660686
39633300616118561,0.47533813988554147,0,0,GALAXY,180.03372,53.547054
39633300616120733,0.322355260478312,0,0,GALAXY,180.27214,53.39981
39633300616119753,0.2949940086726566,0,0,GALAXY,180.17036,53.399097
39633296996433988,0.45943860976402257,0,0,GALAXY,180.00682,53.274403
39633282316370115,0.4037610642492674,0,0,GALAXY,180.83076,52.37038
39633286015748409,0.4271368222531276,0,0,GALAXY,180.69102,52.41599
39633286015748209,0.3456956554688582,0,0,GALAXY,180.6695,52.388306
39633297000628495,0.40004337909392823,0,0,GALAXY,180.44662,53.176792
39633286015747386,0.4038693845664371,0,0,GALAXY,180.56616,52.471825
39633282307984060,0.29671235507064164,0,0,GALAXY,180.32921,52.36399
39633293376750998,0.4021411281911404,0,0,GALAXY,182.2504,52.901367
39633293372558037,0.4682704508429236,0,0,GALAXY,181.94582,52.891148
39633286011552175,0.3447160445235599,0,0,GALAXY,180.04834,52.38639
39633293368364677,0.39797671412798175,0,0,GALAXY,181.60593,53.107628
39633282316370134,0.37664779523730063,0,0,GALAXY,180.83209,52.198204
39633278587637388,0.29392820377735324,0,0,GALAXY,180.79243,51.923367
39633286045108118,0.3985828029038947,0,0,GALAXY,183.47348,52.426933
39633282337345075,0.3047774156716944,0,0,GALAXY,183.24057,52.319263
39633289748677225,0.4341420609805138,0,0,GALAXY,185.40952,52.693115
39633289744485431,0.34678629676517453,0,0,GALAXY,185.31865,52.66364
39633282337342680,0.22373821141096073,0,0,GALAXY,182.97789,52.317192
39633271084026228,0.37647076839511784,0,0,GALAXY,180.68504,51.583836
39633289740290527,0.4495567168928245,0,0,GALAXY,184.8205,52.71493
39633282358314310,0.43769782145349406,0,0,GALAXY,185.05031,52.350662
39633286057690836,0.4483126135775633,0,0,GALAXY,184.71861,52.408348
39633289715124133,0.33586551145306,0,0,GALAXY,182.27898,52.633545
39633267296568044,0.4879954782517337,0,0,GALAXY,180.08261,51.226364
39633293376750133,0.40069021968130936,0,0,GALAXY,182.13306,53.03142
39633293372558223,0.40216023602524215,0,0,GALAXY,181.9651,53.055668
39633289736096040,0.3481778688016413,0,0,GALAXY,184.4005,52.808544
39633263492334480,0.2850488410826262,0,0,GALAXY,180.10959,51.10699
39633293389335482,0.38208850267332684,0,0,GALAXY,183.68088,52.954357
39633559492759309,-0.00026151616980687076,0,0,GALAXY,140.20944,81.62862
39633567076060117,0.2794479301070455,0,0,GALAXY,155.57262,84.23964
39633567092834670,0.45398235772455386,0,0,GALAXY,163.25998,84.267784
39633565796797428,0.3225840822391899,0,0,GALAXY,163.90858,83.746346
39633565108931026,0.26033109609401617,0,0,GALAXY,164.05812,83.54911
39633565113126384,0.46915236221691836,0,0,GALAXY,166.98714,83.550644
39633565113125101,0.4685473713655169,0,0,GALAXY,166.24669,83.55306
39633562076450437,0.3193971398000859,0,0,GALAXY,161.15326,82.463264
39633561262754785,0.2939757717293862,0,0,GALAXY,163.27881,82.1801
39633293364169553,0.38874741977346494,0,0,GALAXY,181.12836,52.960674
39633293359975560,0.34455353745925443,0,0,GALAXY,180.82271,52.938732
39633293359972605,0.3770278709743912,0,0,GALAXY,180.44168,52.98836
39633289694153605,0.3871745320349694,0,0,GALAXY,180.33444,52.76751
39633286028331491,0.3465651088068419,0,0,GALAXY,181.91216,52.536797
39633286028330002,0.3858766221049654,0,0,GALAXY,181.73882,52.485733
39633282324760801,0.44964522316065936,0,0,GALAXY,181.88025,52.166332
39633567088640870,0.42669630795936053,0,0,GALAXY,161.1606,84.33203
39633566451109456,0.416405551034264,0,0,GALAXY,161.20906,83.979385
39633566451108057,0.3089418893827992,0,0,GALAXY,160.36012,83.9328
39633566442718372,0.45085783058499856,0,0,GALAXY,155.17249,84.07532
39633566442717919,0.26985268045946076,0,0,GALAXY,154.8378,84.03906
39633565792600246,0.3047314671916631,0,0,GALAXY,159.84421,83.64928
39633565784214548,0.3076365179345851,0,0,GALAXY,157.21614,83.66219
39633565079571226,0.49957042664492507,0,0,GALAXY,149.41698,83.53586
39633565087960602,0.3127471063103441,0,0,GALAXY,154.08786,83.389534
39633564374926236,0.3141093273858016,0,0,GALAXY,155.67438,83.320854
39633563611565383,-0.0004901891460451675,0,0,GALAXY,147.97406,83.112885
39633563619953114,0.38875678138284836,0,0,GALAXY,151.34898,83.05063
39633565108930098,0.31608047933937533,0,0,GALAXY,163.59021,83.39714
39633564387509357,0.2905223084334033,0,0,GALAXY,161.97267,83.30417
39633562869170821,0.3177193174343872,0,0,GALAXY,159.03897,82.746605
39633562864979279,0.3565463484163943,0,0,GALAXY,158.57326,82.7551
39633564374927262,0.3965438445885038,0,0,GALAXY,156.23807,83.16224
39633563632534809,0.3197456571355757,0,0,GALAXY,156.7129,83.032936
39633562852395752,0.33229395283249896,0,0,GALAXY,152.25385,82.77579
39633562072252994,0.16774661747982625,0,0,GALAXY,157.73161,82.39658
39633561245978201,0.3751686939462655,0,0,GALAXY,156.28392,82.292175
39633562059672447,0.200353230148609,0,0,GALAXY,153.38315,82.411026
39633561241783486,0.4680064366381181,0,0,GALAXY,154.09108,82.16985
39633561216615047,0.15375863662578657,0,0,GALAXY,142.05995,82.19229
39633561208228246,0.26015221587020754,0,0,GALAXY,139.42093,82.21376
39633561208227895,0.28838184595276595,0,0,GALAXY,139.24518,82.18848
39633493604437007,-0.0005325537112820594,0,0,GALAXY,146.38562,70.49605
39633561237586723,0.4214856370198498,0,0,GALAXY,151.25746,82.37144
39633561254363712,0.3806179475132002,0,0,GALAXY,158.46188,82.25936
39633450507963319,0.29546160645628294,0,0,GALAXY,146.05824,65.7331
39633478773376363,-0.000336282434573834,0,0,GALAXY,148.1013,68.681725
39633455457242127,0.24005589448162284,0,0,GALAXY,145.42232,66.3497
39633455465628625,0.3384009855444369,0,0,GALAXY,146.25227,66.22134
39633452999378599,0.19325418125839303,0,0,GALAXY,146.11362,65.91852
39633453003571620,0.48669988874634035,0,0,GALAXY,146.50313,65.88847
39633450512157197,0.3150402499351966,0,0,GALAXY,146.60278,65.84881
39633450512154937,0.3715100206967116,0,0,GALAXY,146.22548,65.82651
39633450516350893,0.4643810211798303,0,0,GALAXY,147.09613,65.87314
39633450520543315,0.39627146121616996,0,0,GALAXY,147.3928,65.648186
39633448003961852,0.3691702540821202,0,0,GALAXY,147.31668,65.55409
39633448003963235,0.1979637907771393,0,0,GALAXY,147.57178,65.53036
39633447999769126,0.30106477913896196,0,0,GALAXY,146.93459,65.442375
39633457881550278,0.3702197018062157,0,0,GALAXY,143.25255,66.52146
39633457885742183,0.3901019243749567,0,0,GALAXY,143.44618,66.4398
39633457885742808,0.3992484796236972,0,0,GALAXY,143.56783,66.42903
39633457885742696,0.2520476782461619,0,0,GALAXY,143.54625,66.39725
39633457885741414,0.3114226131741364,0,0,GALAXY,143.31927,66.38367
39633457881550021,0.30941405012758916,0,0,GALAXY,143.2106,66.38621
39633455453045372,0.26104455289166933,0,0,GALAXY,144.35663,66.155014
39633457889935418,0.14716285445329802,0,0,GALAXY,143.88023,66.37669
39633455444656520,0.3486024645431854,0,0,GALAXY,143.06186,66.23276
39633455448853242,0.4963142671504653,0,0,GALAXY,144.06851,66.13599
39633452986794418,0.3373356134569398,0,0,GALAXY,144.0555,66.07649
39633455436268697,0.44889951341500034,0,0,GALAXY,141.95644,66.26414
39633455436268064,0.38053374856067523,0,0,GALAXY,141.8583,66.20692
39633452974212437,0.1748798582247855,0,0,GALAXY,142.38136,66.07357
39633452974211279,0.36363769126314527,0,0,GALAXY,142.19612,66.04681
39633452970016973,0.3740866164248858,0,0,GALAXY,141.59033,66.06276
39633452970018211,0.37840377197297537,0,0,GALAXY,141.8163,65.977425
39633452965824958,0.31878230854930145,0,0,GALAXY,141.38185,65.907394
39633450478600257,0.4565818716518946,0,0,GALAXY,141.3487,65.8362
39633452978406890,0.19060372139196569,0,0,GALAXY,143.00336,66.078674
39633452978406818,0.3709426956499701,0,0,GALAXY,142.98944,66.03878
39633450478602232,0.4540584345346202,0,0,GALAXY,141.65416,65.78148
39633455457240341,0.33871249099177664,0,0,GALAXY,145.07257,66.14576
39633450507962709,0.474803395592846,0,0,GALAXY,145.95142,65.667114
39633450507960673,0.22087020214736486,0,0,GALAXY,145.61574,65.66595
39633452990990152,0.3603528144899293,0,0,GALAXY,144.91393,66.10746
39633452986797586,0.3921195031107923,0,0,GALAXY,144.60336,66.055855
39633445449632262,0.4724726211552133,0,0,GALAXY,144.79373,65.352425
39633452995183010,0.3512225447856168,0,0,GALAXY,145.29337,66.098755
39633452995184001,0.3600390680166451,0,0,GALAXY,145.45493,66.07017
39633452982603673,0.36504626908114673,0,0,GALAXY,143.99754,66.0112
39633450495378629,0.38620201752039307,0,0,GALAXY,143.93661,65.85835
39633450495379319,0.3622205236614766,0,0,GALAXY,144.0514,65.70427
39633452995185921,0.48160940389025486,0,0,GALAXY,145.77908,66.009705
39633452999377213,0.39541811132397847,0,0,GALAXY,145.88052,65.971504
39633452995184702,0.35483955666577816,0,0,GALAXY,145.57483,65.89525
39633452999377082,0.3693459793935162,0,0,GALAXY,145.86049,65.946815
39633445420270538,0.3363138927616279,0,0,GALAXY,140.37924,65.33435
39633445420270979,0.29614691887149575,0,0,GALAXY,140.44766,65.16026
39633445420272041,0.20700031968471344,0,0,GALAXY,140.62363,65.14554
39633442861745846,0.3973054810475229,0,0,GALAXY,140.28937,65.04293
39633447966213118,0.1386106427577403,0,0,GALAXY,141.91689,65.3813
39633450491183868,0.2605708382112802,0,0,GALAXY,143.27171,65.70583
39633447974603367,0.3311642987660678,0,0,GALAXY,143.36252,65.497765
39633445428659027,0.2773517961888762,0,0,GALAXY,141.55045,65.14738
39633445428659945,0.27720867929859067,0,0,GALAXY,141.72556,65.15409
39633442874327482,0.37374023024004,0,0,GALAXY,141.84256,65.11032
39633447966215138,0.4302821790565858,0,0,GALAXY,142.27637,65.41641
39633442865941159,0.3370165345980526,0,0,GALAXY,141.0443,64.87727
39633440286442144,0.2624288007912352,0,0,GALAXY,141.07083,64.79814
39633445437046841,0.23984072395136238,0,0,GALAXY,142.57953,65.16145
39633442878522464,0.39824536769447966,0,0,GALAXY,142.53804,65.123245
39633442874329872,0.22757820802749465,0,0,GALAXY,142.25568,65.050705
39633447974601205,0.22382556829253633,0,0,GALAXY,143.00438,65.459335
39633445437046835,0.4200669752770003,0,0,GALAXY,142.5781,65.19379
39633442878523809,0.394529508806042,0,0,GALAXY,142.78653,64.95825
39633447978797652,0.47327405738188777,0,0,GALAXY,143.99182,65.55862
39633440294831140,0.25806133134772313,0,0,GALAXY,142.32858,64.6866
39633445437048251,0.4572815359072874,0,0,GALAXY,142.83145,65.12879
39633442878523549,0.3967857038252138,0,0,GALAXY,142.73653,65.09168
39633450478600496,0.37488955796951373,0,0,GALAXY,141.39203,65.716354
39633440286444256,0.25796474923899565,0,0,GALAXY,141.477,64.7613
39633437681778935,0.2574165831817416,0,0,GALAXY,141.38899,64.575935
39633447962018562,0.4048886005021728,0,0,GALAXY,141.2658,65.61197
39633447957825285,0.30675288165051384,0,0,GALAXY,140.81996,65.491936
39633440282248092,0.25293747445729614,0,0,GALAXY,140.53233,64.69122
39633447957826924,0.4070913575700224,0,0,GALAXY,141.09993,65.49854
39633447957825084,0.43426296472179726,0,0,GALAXY,140.78517,65.43691
39633442912075934,0.3689556132302122,0,0,GALAXY,147.08572,64.90694
39633440282249569,0.416345907409025,0,0,GALAXY,140.78105,64.6466
39633440278056083,0.3835035065418307,0,0,GALAXY,140.35722,64.73015
39633437677587124,0.29203968781833717,0,0,GALAXY,141.27061,64.460396
39633447995575059,0.3868225320275467,0,0,GALAXY,146.41681,65.59587
39633447995573231,0.2528329964458304,0,0,GALAXY,146.09583,65.5428
39633432417930536,0.3860933865899839,0,0,GALAXY,145.45305,63.918945
39633447991381021,0.35836864380024985,0,0,GALAXY,145.81819,65.502205
39633447995574961,0.1958793502534738,0,0,GALAXY,146.39845,65.51573
39633445458020346,0.33656154938684113,0,0,GALAXY,145.92003,65.33275
39633445462215268,0.431142342013197,0,0,GALAXY,146.63911,65.33862
39633445462213905,0.43330912836319563,0,0,GALAXY,146.37354,65.18709
39633445466409111,0.494001767894945,0,0,GALAXY,147.15916,65.23399
39633445466407914,0.1912384829014997,0,0,GALAXY,146.92426,65.15709
39633442912076443,0.36344170363482314,0,0,GALAXY,147.17682,65.101364
39633442903689970,0.37350620057752987,0,0,GALAXY,146.35794,64.95981
39633429741962346,0.0006002345382054028,0,0,GALAXY,145.33073,63.830547
39633440328386750,0.3869709913981327,0,0,GALAXY,147.1797,64.66142
39633429741962281,0.35213178812284973,0,0,GALAXY,145.31564,63.783882
39633440324190300,0.3694606955386,0,0,GALAXY,146.22443,64.77983
39633437694363222,0.4267611340332377,0,0,GALAXY,143.3209,64.53945
39633437719528259,0.42168624418780876,0,0,GALAXY,146.67082,64.569725
39633440303219382,0.32182646031501233,0,0,GALAXY,143.4022,64.77275
39633437719528470,0.42955520933460384,0,0,GALAXY,146.70653,64.524994
39633437715335716,0.2845302467694865,0,0,GALAXY,146.33772,64.5207
39633435056146607,0.4583541397611028,0,0,GALAXY,142.65091,64.327324
39633440332579217,0.4779128728358722,0,0,GALAXY,147.45862,64.65668
39633437723722025,0.24094540506886356,0,0,GALAXY,147.16513,64.529915
39633440311608294,0.2970637273165003,0,0,GALAXY,144.6055,64.75372
39633440311609452,0.39362112259007614,0,0,GALAXY,144.77931,64.74712
39633437719529358,0.4221384754112095,0,0,GALAXY,146.84077,64.48961
39633437719528192,0.4201502058672169,0,0,GALAXY,146.65877,64.44805
39633440315803659,0.2960090586138503,0,0,GALAXY,145.39032,64.71184
39633437715335915,0.2853079701616908,0,0,GALAXY,146.3707,64.41107
39633435085507956,0.4298305172022827,0,0,GALAXY,146.72408,64.35009
39633435089699416,0.4291070401302278,0,0,GALAXY,146.95589,64.31746
39633440307416063,0.394235972038023,0,0,GALAXY,144.3995,64.67523
39633440319996442,0.2829262592476446,0,0,GALAXY,145.71307,64.63162
39633435056146446,0.2549171974841194,0,0,GALAXY,142.62294,64.17433
